AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS,AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP1,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE1,EMPLOYMENT1,SALARY,LOS,Salary_hike
HU05,17,C,13,7,A,360,2,99,GS-07,D,XXXX,8,15,F,1,202106,1,48445,0.4,HU05,17,C,13,7,A,360,2,99,GS-07,D,XXXX,8,15,F,1,202109,1,48445,0.7,0
HU05,17,D,17,7,A,361,3,99,GS-07,D,XXXX,8,15,F,1,202106,1,48445,0.4,HU05,17,D,17,7,A,361,3,99,GS-07,D,XXXX,8,15,F,1,202109,1,48445,0.7,0
HU05,39,G,17,15,A,301,2,99,GS-15,M,XXXX,2,15,F,1,202106,1,132574,0.3,HU05,39,G,17,15,A,301,2,99,GS-15,M,XXXX,2,15,F,1,202109,1,132574,0.6,0
HU05,26,E,17,9,A,360,2,99,GS-09,E,XXXX,8,15,F,1,202106,1,58673,0.3,HU05,26,E,17,9,A,360,2,99,GS-09,E,XXXX,8,15,F,1,202109,1,58673,0.6,0
HU05,17,G,17,12,A,1101,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,85935,0,HU05,17,G,17,12,A,1101,2,99,GS-12,H,XXXX,8,15,F,1,202109,1,85935,0.3,0
HU05,17,D,17,12,A,1101,2,99,GS-12,H,XXXX,8,15,F,1,202106,1,85935,0,HU05,17,D,17,12,A,1101,2,99,GS-12,H,XXXX,8,15,F,1,202109,1,85935,0.3,0
HU05,39,I,4,13,F,1160,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,112016,15,HU05,39,I,4,13,F,1160,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,112016,15.3,0
HU05,17,D,17,13,C,828,2,99,GS-13,J,828,8,10,F,1,202106,1,109001,4.5,HU05,17,D,17,13,C,828,2,99,GS-13,K,828,8,10,F,1,202109,1,112407,4.8,1
HU06,40,K,13,15,G,301,2,99,GS-15,N,XXXX,2,10,F,1,202106,1,140886,22.9,HU06,40,K,13,15,G,301,2,99,GS-15,N,XXXX,2,10,F,1,202109,1,140886,23.2,0
HU06,48,K,13,12,G,510,1,99,GS-12,J,XXXX,8,10,F,1,202106,1,103015,20.4,HU06,48,K,13,12,G,510,1,99,GS-12,J,XXXX,8,10,F,1,202109,1,103015,20.7,0
HU06,48,G,21,13,F,360,2,99,GS-13,L,XXXX,2,10,F,1,202106,1,123605,18.5,HU06,48,G,21,13,F,360,2,99,GS-13,L,XXXX,2,10,F,1,202109,1,123605,18.8,0
HU06,48,E,17,13,D,360,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116542,5.9,HU06,48,E,17,13,D,360,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116542,6.2,0
HU06,48,H,7,13,C,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102630,4.4,HU06,48,H,7,13,C,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,102630,4.7,0
HU06,48,F,7,14,F,360,2,99,GS-14,L,XXXX,2,10,F,1,202106,1,125189,16.8,HU06,48,F,7,14,F,360,2,99,GS-14,L,XXXX,2,10,F,1,202109,1,125189,17.1,0
HU06,35,H,4,14,F,1101,2,99,GS-14,L,XXXX,2,10,F,1,202106,1,124179,18.2,HU06,35,H,4,14,F,1101,2,99,GS-14,L,XXXX,2,10,F,1,202109,1,124179,18.5,0
HU06,48,F,4,11,G,828,2,99,GS-11,F,828,8,10,F,1,202106,1,69684,22.8,HU06,48,F,4,11,G,828,2,99,GS-11,F,828,8,10,F,1,202109,1,69684,23.1,0
HU06,35,H,13,13,G,1101,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,95814,20.5,HU06,35,H,13,13,G,1101,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,95814,20.8,0
HU06,20,J,4,13,H,1171,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,114800,29.5,HU06,20,J,4,13,H,1171,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,114800,29.8,0
HU06,48,H,17,13,F,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,115873,19,HU06,48,H,17,13,F,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119183,19.3,1
HU06,48,E,9,12,F,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100230,15,HU06,48,E,9,12,F,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,100230,15.3,0
HU06,48,J,15,15,I,340,2,99,GS-15,P,XXXX,2,10,F,1,202106,1,166901,30,HU06,48,J,15,15,I,340,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,171809,30.3,1
HU06,48,J,13,13,E,1171,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,122494,13,HU06,48,J,13,13,E,1171,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,122494,13.3,0
HU06,5,J,8,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,113644,31.7,HU06,5,J,8,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,113644,32,0
HU06,5,J,17,13,G,360,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,113644,20.4,HU06,5,J,17,13,G,360,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,113644,20.7,0
HU06,5,G,17,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107501,18.3,HU06,5,G,17,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107501,18.6,0
HU06,48,I,4,13,I,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,112562,30.3,HU06,48,I,4,13,I,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,115873,30.6,1
HU06,48,K,17,14,I,301,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,140836,30.9,HU06,48,K,17,14,I,301,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,140836,31.2,0
HU06,48,I,13,12,I,501,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,108584,33.1,HU06,48,I,13,12,I,501,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,108584,33.4,0
HU06,5,J,13,13,J,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,110572,41.6,HU06,5,J,13,13,J,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110572,41.9,0
HU06,40,J,13,13,G,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,20.4,HU06,40,J,13,13,G,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,104429,20.7,0
HU06,35,K,10,13,J,343,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,120541,39,HU06,35,K,10,13,J,343,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,120541,39.3,0
HU06,48,I,4,12,E,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,97446,13,HU06,48,I,4,12,E,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,97446,13.3,0
HU06,5,I,18,14,G,343,2,99,GS-14,N,XXXX,8,10,F,1,202106,1,141548,22.5,HU06,5,I,18,14,G,343,2,99,GS-14,N,XXXX,8,10,F,1,202109,1,141548,22.8,0
HU06,40,J,15,15,H,905,1,99,GS-15,O,XXXX,2,30,F,1,202106,1,157963,27.3,HU06,40,J,15,15,H,905,1,99,GS-15,P,XXXX,2,30,F,1,202109,1,162233,27.6,1
HU06,48,J,10,12,G,828,2,99,GS-12,H,828,8,10,F,1,202106,1,83523,20.7,HU06,48,J,10,13,G,828,2,99,GS-13,I,828,8,10,F,1,202109,1,99319,21,1
HU06,40,I,17,12,I,1109,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100739,31,HU06,40,I,17,12,I,1109,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,100739,31.3,0
HU06,48,G,4,13,G,510,1,99,GS-13,J,XXXX,2,10,F,1,202106,1,109251,21,HU06,48,G,4,13,G,510,1,99,GS-13,J,XXXX,2,10,F,1,202109,1,109251,21.3,0
HU06,48,J,4,11,G,360,2,99,GS-11,G,XXXX,8,10,F,1,202106,1,74331,23,HU06,48,J,4,11,G,360,2,99,GS-11,G,XXXX,8,10,F,1,202109,1,74331,23.3,0
HU06,20,G,7,12,H,343,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,91325,26.5,HU06,20,G,7,12,H,343,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,91325,26.8,0
HU06,48,H,4,13,E,360,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,113010,14.5,HU06,48,H,4,13,E,360,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116542,14.8,1
HU06,48,J,17,12,H,950,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,108584,28.8,HU06,48,J,17,12,H,950,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,108584,29.1,0
HU06,48,H,4,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,114447,15,HU06,48,H,4,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,114447,15.3,0
HU06,48,H,17,13,G,301,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,129116,23.7,HU06,48,H,17,13,G,301,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,129116,24,0
HU06,48,K,13,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,127137,23,HU06,48,K,13,13,G,1101,2,99,GS-13,M,XXXX,8,10,F,1,202109,1,130668,23.3,1
HU06,48,K,10,13,I,343,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,98981,32.5,HU06,48,K,10,13,I,343,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,102074,32.8,1
HU06,5,G,13,12,G,360,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,98155,20.3,HU06,5,G,13,12,G,360,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,98155,20.6,0
HU06,48,K,10,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,112562,18.2,HU06,48,K,10,13,F,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,115873,18.5,1
HU06,48,I,17,14,I,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,142549,31.8,HU06,48,I,17,14,I,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,142549,32.1,0
HU06,48,G,17,14,G,1101,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,133012,21.7,HU06,48,G,17,14,G,1101,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,136924,22,1
HU06,48,I,9,11,I,360,2,99,GS-11,G,XXXX,8,10,F,1,202106,1,74334,31.8,HU06,48,I,9,11,I,360,2,99,GS-11,G,XXXX,8,10,F,1,202109,1,74334,32.1,0
HU06,48,J,21,15,J,905,1,99,GS-15,Q,XXXX,2,30,F,1,202106,1,172500,37.5,HU06,48,J,21,15,J,905,1,99,GS-15,Q,XXXX,2,30,F,1,202109,1,172500,37.8,0
HU06,48,I,21,14,G,905,1,99,GS-14,O,XXXX,8,30,F,1,202106,1,152572,24.3,HU06,48,I,21,14,G,905,1,99,GS-14,O,XXXX,8,30,F,1,202109,1,152572,24.6,0
HU06,22,J,10,13,J,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,38.5,HU06,22,J,10,13,J,301,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,104429,38.8,0
HU06,48,H,9,13,I,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,122494,30.3,HU06,48,H,9,13,I,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,122494,30.6,0
HU06,20,H,7,7,F,303,3,99,GS-07,E,XXXX,8,10,F,1,202106,1,51483,19.5,HU06,20,H,7,7,F,303,3,99,GS-07,E,XXXX,8,10,F,1,202109,1,52954,19.8,1
HU06,20,I,12,13,I,1171,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,111698,30.3,HU06,20,I,12,13,I,1171,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,111698,30.6,0
HU06,40,H,13,13,F,1160,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,110572,19.4,HU06,40,H,13,13,F,1160,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110572,19.7,0
HU06,48,H,17,13,F,360,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,109251,16.8,HU06,48,H,17,13,F,360,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,109251,17.1,0
HU06,40,H,17,13,G,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,20.3,HU06,40,H,17,13,G,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,107501,20.6,1
HU06,48,I,13,13,F,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,125805,18.7,HU06,48,I,13,13,F,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,125805,19,0
HU06,48,F,13,12,F,1160,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,108584,19,HU06,48,F,13,12,F,1160,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,108584,19.3,0
HU06,22,I,13,13,I,301,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116715,34,HU06,22,I,13,13,I,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119787,34.3,1
HU06,48,I,9,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116542,31.7,HU06,48,I,9,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116542,32,0
HU06,48,J,13,13,I,1171,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,129116,31.3,HU06,48,J,13,13,I,1171,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,129116,31.6,0
HU06,48,F,4,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,120073,20.8,HU06,48,F,4,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,120073,21.1,0
HU06,48,G,4,15,F,301,2,99,GS-15,P,XXXX,2,10,F,1,202106,1,163380,18,HU06,48,G,4,15,F,301,2,99,GS-15,P,XXXX,2,10,F,1,202109,1,163380,18.3,0
HU06,48,H,17,14,E,1101,2,99,GS-14,L,XXXX,2,10,F,1,202106,1,125189,13.5,HU06,48,H,17,14,E,1101,2,99,GS-14,L,XXXX,2,10,F,1,202109,1,129101,13.8,1
HU06,40,K,4,13,H,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119787,28.5,HU06,40,K,4,13,H,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119787,28.8,0
HU06,48,H,17,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,109251,15,HU06,48,H,17,13,F,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,109251,15.3,0
HU06,20,F,11,14,F,1101,2,99,GS-14,L,XXXX,2,10,F,1,202106,1,128324,18.3,HU06,20,F,11,14,F,1101,2,99,GS-14,L,XXXX,2,10,F,1,202109,1,128324,18.6,0
HU06,48,H,12,12,I,1101,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,115830,30.9,HU06,48,H,12,12,I,1101,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,115830,31.2,0
HU06,40,K,4,13,G,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,20.3,HU06,40,K,4,13,G,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,104429,20.6,0
HU06,40,F,17,15,G,340,2,99,GS-15,O,XXXX,2,10,F,1,202106,1,157963,20,HU06,40,F,17,15,G,340,2,99,GS-15,O,XXXX,2,10,F,1,202109,1,157963,20.3,0
HU06,48,J,13,13,I,360,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,129116,32,HU06,48,J,13,13,I,360,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,129116,32.3,0
HU06,5,E,13,15,E,1101,2,99,GS-15,M,XXXX,2,10,F,1,202106,1,136617,13,HU06,5,E,13,15,E,1101,2,99,GS-15,N,XXXX,2,10,F,1,202109,1,140886,13.3,1
HU06,48,F,21,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,140836,16.8,HU06,48,F,21,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,144748,17.1,1
HU06,22,I,13,13,I,360,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,104429,32,HU06,22,I,13,13,I,360,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,104429,32.3,0
HU06,48,F,15,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,148660,18.8,HU06,48,F,15,14,F,905,1,99,GS-14,O,XXXX,8,30,F,1,202109,1,152572,19.1,1
HU06,48,I,13,12,H,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,108584,27,HU06,48,I,13,12,H,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,108584,27.3,0
HU06,48,F,4,14,F,110,1,99,GS-14,M,110,2,10,F,1,202106,1,133012,16,HU06,48,F,4,14,F,110,1,99,GS-14,M,110,2,10,F,1,202109,1,136924,16.3,1
HU06,22,K,4,15,G,301,2,99,GS-15,O,XXXX,2,10,F,1,202106,1,153694,21,HU06,22,K,4,15,G,301,2,99,GS-15,O,XXXX,2,10,F,1,202109,1,153694,21.3,0
HU06,40,J,15,12,H,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,90405,25.4,HU06,40,J,15,13,H,1101,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,98286,25.7,1
HU06,48,H,4,13,F,828,2,99,GS-13,K,828,8,10,F,1,202106,1,112562,16,HU06,48,H,4,13,F,828,2,99,GS-13,K,828,8,10,F,1,202109,1,115873,16.3,1
HU06,48,I,17,12,E,110,1,99,GS-12,H,110,8,10,F,1,202106,1,86307,12,HU06,48,I,17,12,E,110,1,99,GS-12,H,110,8,10,F,1,202109,1,86307,12.3,0
HU06,35,G,17,11,D,360,2,99,GS-11,G,XXXX,8,10,F,1,202106,1,71563,5.8,HU06,35,G,17,11,D,360,2,99,GS-11,G,XXXX,8,10,F,1,202109,1,71563,6.1,0
HU06,48,F,8,12,B,301,2,99,GS-12,G,XXXX,8,15,F,1,202106,1,78036,1.8,HU06,48,F,8,12,B,301,2,99,GS-12,H,XXXX,8,15,F,1,202109,1,80638,2.1,1
HU06,48,F,4,9,E,1101,3,99,GS-09,F,XXXX,8,15,F,1,202106,1,69113,10,HU06,48,F,4,9,E,1101,3,99,GS-09,F,XXXX,8,15,F,1,202109,1,69113,10.3,0
HU06,20,G,17,13,F,828,2,99,GS-13,J,828,8,10,F,1,202106,1,102389,19.2,HU06,20,G,17,13,F,828,2,99,GS-13,J,828,8,10,F,1,202109,1,102389,19.5,0
HU06,40,G,14,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,110572,11.6,HU06,40,G,14,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110572,11.9,0
HU06,48,I,13,11,D,1101,2,99,GS-11,F,XXXX,8,15,F,1,202106,1,69684,6.7,HU06,48,I,13,11,D,1101,2,99,GS-11,F,XXXX,8,15,F,1,202109,1,69684,7,0
HU06,20,F,17,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102389,11.1,HU06,20,F,17,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,102389,11.4,0
HU06,48,E,10,11,E,1101,2,99,GS-11,G,XXXX,8,10,F,1,202106,1,72007,11,HU06,48,E,10,11,E,1101,2,99,GS-11,G,XXXX,8,10,F,1,202109,1,72007,11.3,0
HU06,48,E,17,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102630,11,HU06,48,E,17,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,105941,11.3,1
HU06,48,I,13,12,E,1101,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,83523,11,HU06,48,I,13,12,E,1101,2,99,GS-12,H,XXXX,8,10,F,1,202109,1,83523,11.3,0
HU06,48,I,13,15,E,1101,2,99,GS-15,O,XXXX,2,10,F,1,202106,1,151858,11,HU06,48,I,13,15,E,1101,2,99,GS-15,O,XXXX,2,10,F,1,202109,1,151858,11.3,0
HU06,11,J,17,12,B,1101,2,99,GS-12,K,XXXX,8,15,F,1,202106,1,113362,1.4,HU06,11,J,17,12,B,1101,2,99,GS-12,K,XXXX,8,15,F,1,202109,1,113362,1.7,0
HU06,48,K,16,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102630,14.5,HU06,48,K,16,13,E,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,105941,14.8,1
HU06,48,H,17,12,E,1101,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,83523,10,HU06,48,H,17,12,E,1101,2,99,GS-12,H,XXXX,8,10,F,1,202109,1,83523,10.3,0
HU06,40,E,13,13,E,511,1,99,GS-13,I,XXXX,8,10,F,1,202106,1,95215,10,HU06,40,E,13,13,E,511,1,99,GS-13,I,XXXX,8,10,F,1,202109,1,95215,10.3,0
HU06,20,E,4,12,E,1101,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,80886,10,HU06,20,E,4,12,E,1101,2,99,GS-12,H,XXXX,8,10,F,1,202109,1,80886,10.3,0
HU06,48,J,4,14,F,360,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,140836,18.5,HU06,48,J,4,14,F,360,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,140836,18.8,0
HU06,48,D,13,7,A,501,2,99,GS-07,D,XXXX,8,15,F,1,202106,1,47085,0.4,HU06,48,D,13,7,A,501,2,99,GS-07,D,XXXX,8,15,F,1,202109,1,47085,0.7,0
HU06,48,G,4,9,D,360,2,99,GS-09,G,XXXX,8,15,F,1,202106,1,71032,7.8,HU06,48,G,4,9,D,360,2,99,GS-09,G,XXXX,8,15,F,1,202109,1,71032,8.1,0
HU06,48,F,4,13,D,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102074,7.8,HU06,48,F,4,13,D,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,102074,8.1,0
HU06,40,G,13,12,C,343,2,99,GS-12,G,XXXX,8,10,F,1,202106,1,77488,3.5,HU06,40,G,13,13,C,343,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,92143,3.8,1
HU06,48,F,13,12,D,1101,2,99,GS-12,G,XXXX,8,10,F,1,202106,1,78036,7.5,HU06,48,F,13,12,D,1101,2,99,GS-12,G,XXXX,8,10,F,1,202109,1,78036,7.8,0
HU06,48,I,17,13,D,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,109251,6.9,HU06,48,I,17,13,D,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,109251,7.2,0
HU06,22,D,17,13,D,343,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,101358,6.8,HU06,22,D,17,13,D,343,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,101358,7.1,0
HU06,48,D,13,14,D,905,1,99,GS-14,L,XXXX,8,30,F,1,202106,1,129101,6.8,HU06,48,D,13,14,D,905,1,99,GS-14,L,XXXX,8,30,F,1,202109,1,129101,7.1,0
HU06,48,F,17,9,A,1101,3,99,GS-09,E,XXXX,8,15,F,1,202106,1,57595,0.4,HU06,48,F,17,9,A,1101,3,99,GS-09,E,XXXX,8,15,F,1,202109,1,57595,0.7,0
HU06,48,E,4,14,D,1101,2,99,GS-14,M,XXXX,8,10,F,1,202106,1,133012,6.8,HU06,48,E,4,14,D,1101,2,99,GS-14,M,XXXX,8,10,F,1,202109,1,136924,7.1,1
HU06,48,I,13,14,D,1101,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,136924,6.7,HU06,48,I,13,14,D,1101,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,136924,7,0
HU06,48,E,17,13,D,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102630,7.7,HU06,48,E,17,13,D,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,102630,8,0
HU06,5,D,8,12,D,1101,2,99,GS-12,G,XXXX,8,10,F,1,202106,1,77488,6,HU06,5,D,8,12,D,1101,2,99,GS-12,G,XXXX,8,10,F,1,202109,1,77488,6.3,0
HU06,48,D,21,14,D,905,1,99,GS-14,L,XXXX,8,30,F,1,202106,1,125189,6.8,HU06,48,D,21,14,D,905,1,99,GS-14,L,XXXX,8,30,F,1,202109,1,125189,7.1,0
HU06,20,H,4,13,D,1171,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,105492,5.7,HU06,20,H,4,13,D,1171,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,105492,6,0
HU06,48,H,13,13,D,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,102074,5.5,HU06,48,H,13,13,D,301,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,102074,5.8,0
HU06,22,E,17,13,D,1101,2,99,GS-13,I,XXXX,8,10,F,1,202106,1,95215,5.3,HU06,22,E,17,13,D,1101,2,99,GS-13,I,XXXX,8,10,F,1,202109,1,95215,5.6,0
HU06,48,C,17,12,C,360,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,86307,3.8,HU06,48,C,17,12,C,360,2,99,GS-12,H,XXXX,8,10,F,1,202109,1,86307,4.1,0
HU06,48,D,13,9,B,343,2,99,GS-09,E,XXXX,8,38,F,1,202106,1,57595,1.3,HU06,48,D,13,9,B,343,2,99,GS-09,E,XXXX,8,38,F,1,202109,1,57595,1.6,0
HU06,48,H,17,14,C,1101,2,99,GS-14,L,XXXX,2,10,F,1,202106,1,129101,4.5,HU06,48,H,17,14,C,1101,2,99,GS-14,L,XXXX,2,10,F,1,202109,1,129101,4.8,0
HU06,48,K,17,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,148660,16.3,HU06,48,K,17,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,148660,16.6,0
HU06,48,C,13,7,B,303,3,99,GS-07,E,XXXX,8,15,F,1,202106,1,50224,2.5,HU06,48,C,13,7,B,303,3,99,GS-07,E,XXXX,8,15,F,1,202109,1,50224,2.8,0
HU06,48,E,13,14,C,1035,2,99,GS-14,L,XXXX,8,15,F,1,202106,1,125189,3,HU06,48,E,13,14,C,1035,2,99,GS-14,L,XXXX,8,15,F,1,202109,1,125189,3.3,0
HU06,48,H,17,11,E,1101,2,99,GS-11,F,XXXX,8,15,F,1,202106,1,69684,11,HU06,48,H,17,11,E,1101,2,99,GS-11,G,XXXX,8,15,F,1,202109,1,72007,11.3,1
HU06,48,K,17,9,B,1101,3,99,GS-09,E,XXXX,8,15,F,1,202106,1,57595,1.4,HU06,48,K,17,9,B,1101,3,99,GS-09,E,XXXX,8,15,F,1,202109,1,59514,1.7,1
HU06,48,H,21,11,B,1101,2,99,GS-11,F,XXXX,8,15,F,1,202106,1,65106,1.5,HU06,48,H,21,11,B,1101,2,99,GS-11,F,XXXX,8,15,F,1,202109,1,65106,1.8,0
HU06,48,E,21,14,B,905,1,99,GS-14,M,XXXX,8,30,F,1,202106,1,136924,1.5,HU06,48,E,21,14,B,905,1,99,GS-14,M,XXXX,8,30,F,1,202109,1,136924,1.8,0
HU06,48,D,17,11,B,510,1,99,GS-11,F,XXXX,8,15,F,1,202106,1,69684,1.5,HU06,48,D,17,11,B,510,1,99,GS-11,F,XXXX,8,15,F,1,202109,1,69684,1.8,0
